locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
17366	NP_417762.1	16131182	7023	3443251	3442748	-	b3303	rpsE	30S ribosomal protein S5 (NCBI)	COG98	J	Ribosomal protein S5	TIGR01021 ribosomal protein S5 [rpsE]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003723,GO:0003735		
17367	NP_417763.1	16131183	7023	3443619	3443266	-	b3304	rplR	50S ribosomal protein L18 (NCBI)	COG256	J	Ribosomal protein L18	TIGR00060 ribosomal protein L18 [rplR]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0006355,GO:0005840,GO:0003700,GO:0003735		
17368	NP_417764.1	16131184	7023	3444162	3443629	-	b3305	rplF	50S ribosomal protein L6 (NCBI)	COG97	J	Ribosomal protein L6P/L9E	TIGR03654 ribosomal protein L6 [rplF]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
17369	NP_417765.1	16131185	7023	3444567	3444175	-	b3306	rpsH	30S ribosomal protein S8 (NCBI)	COG96	J	Ribosomal protein S8			GO:0006412,GO:0005840,GO:0003735		
17370	NP_417766.1	16131186	7023	3444906	3444601	-	b3307	rpsN	30S ribosomal protein S14 (NCBI)	COG199	J	Ribosomal protein S14			GO:0006412,GO:0005840,GO:0003735		
17371	NP_417767.1	16131187	7023	3445460	3444921	-	b3308	rplE	50S ribosomal protein L5 (NCBI)	COG94	J	Ribosomal protein L5			GO:0006412,GO:0005840,GO:0003735		
17372	NP_417768.1	16131188	7023	3445789	3445475	-	b3309	rplX	50S ribosomal protein L24 (NCBI)	COG198	J	Ribosomal protein L24	TIGR01079 ribosomal protein L24 [rplX]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
17373	NP_417769.1	16131189	7023	3446171	3445800	-	b3310	rplN	50S ribosomal protein L14 (NCBI)	COG93	J	Ribosomal protein L14	TIGR01067 ribosomal protein L14 [rplN]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015934,GO:0003735		
17374	NP_417770.1	16131190	7023	3446590	3446336	-	b3311	rpsQ	30S ribosomal protein S17 (NCBI)	COG186	J	Ribosomal protein S17	TIGR03635 30S ribosomal protein S17 [rpsQ]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
17375	NP_417771.1	16131191	7023	3446781	3446590	-	b3312	rpmC	50S ribosomal protein L29 (NCBI)	COG255	J	Ribosomal protein L29	TIGR00012 ribosomal protein L29 [rpmC]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
17376	NP_417772.1	16131192	7023	3447191	3446781	-	b3313	rplP	50S ribosomal protein L16 (NCBI)	COG197	J	Ribosomal protein L16/L10E	TIGR01164 ribosomal protein L16 [rplP]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
17377	NP_417773.1	16131193	7023	3447905	3447204	-	b3314	rpsC	30S ribosomal protein S3 (NCBI)	COG92	J	Ribosomal protein S3	TIGR01009 ribosomal protein S3 [rpsC]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003723,GO:0003735		
17378	NP_417774.1	16131194	7023	3448255	3447923	-	b3315	rplV	50S ribosomal protein L22 (NCBI)	COG91	J	Ribosomal protein L22	TIGR01044 ribosomal protein L22 [rplV]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015934,GO:0003735		
17379	NP_417775.1	16131195	7023	3448548	3448270	-	b3316	rpsS	30S ribosomal protein S19 (NCBI)	COG185	J	Ribosomal protein S19	TIGR01050 ribosomal protein S19 [rpsS]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
17380	NP_417776.1	16131196	7023	3449386	3448565	-	b3317	rplB	50S ribosomal protein L2 (NCBI)	COG90	J	Ribosomal protein L2	TIGR01171 ribosomal protein L2 [rplB]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015934,GO:0003723,GO:0016740,GO:0003735		
17381	NP_417777.1	16131197	7023	3449706	3449404	-	b3318	rplW	50S ribosomal protein L23 (NCBI)	COG89	J	Ribosomal protein L23			GO:0006412,GO:0005840,GO:0000166,GO:0003723,GO:0003735		
17382	NP_417778.1	16131198	7023	3450308	3449703	-	b3319	rplD	50S ribosomal protein L4 (NCBI)	COG88	J	Ribosomal protein L4	TIGR03953 50S ribosomal protein L4 [rplD]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
17383	NP_417779.1	16131199	7023	3450948	3450319	-	b3320	rplC	50S ribosomal protein L3 (NCBI)	COG87	J	Ribosomal protein L3	TIGR03625 50S ribosomal protein L3 [rplC]		GO:0006412,GO:0005840,GO:0003735		
17384	NP_417780.1	16131200	7023	3451292	3450981	-	b3321	rpsJ	30S ribosomal protein S10 (NCBI)	COG51	J	Ribosomal protein S10	TIGR01049 ribosomal protein S10 [rpsJ]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
17385	NP_417781.1	16131201	7023	3451949	3451530	-	b3322	pioO	part of gsp divergon involved in type II protein secretion (NCBI)								
17386	NP_417782.1	16131202	7023	3453420	3451951	-	b3323	gspA	general secretory pathway component, cryptic (NCBI)						GO:0008152		
17387	NP_417783.1	16131203	7023	3453600	3454415	+	b3324	gspC	general secretory pathway component, cryptic (NCBI)	COG3031	U	Type II secretory pathway, component PulC	TIGR01713 general secretion pathway protein C [gspC]	Protein fate:Protein and peptide secretion and trafficking	GO:0015628,GO:0015627,GO:0005515,GO:0008565		
17388	NP_417784.4	90111569	7023	3454399	3456351	+	b3325	yheF	putative general protein secretion protein (VIMSS)	COG1450	NU	Type II secretory pathway, component PulD	TIGR02517 general secretion pathway protein D [gspD]	Protein fate:Protein and peptide secretion and trafficking	GO:0015628,GO:0015627,GO:0019867,GO:0008565		
17389	NP_417785.1	16131205	7023	3456361	3457842	+	b3326	gspE	general secretory pathway component, cryptic (NCBI)	COG2804	NU	Type II secretory pathway, ATPase PulE/Tfp pilus assembly pathway, ATPase PilB	TIGR02533 general secretory pathway protein E [gspE]	Cellular processes:Pathogenesis	GO:0015628,GO:0006810,GO:0015627,GO:0005622,GO:0005524,GO:0017111,GO:0008565		
17390	NP_417786.1	16131206	7023	3457839	3459035	+	b3327	gspF	general secretory pathway component, cryptic (NCBI)	COG1459	NU	Type II secretory pathway, component PulF	TIGR02120 general secretion pathway protein F [gspF]	Protein fate:Protein and peptide secretion and trafficking	GO:0015628,GO:0015627,GO:0016020,GO:0008565		
17391	NP_417787.1	16131207	7023	3459045	3459482	+	b3328	gspG	pseudopilin, cryptic, general secretion pathway (NCBI)	COG2165	NU	Type II secretory pathway, pseudopilin PulG	TIGR01710 general secretion pathway protein G [gspG],TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Cellular processes:Pathogenesis	GO:0015628,GO:0015627,GO:0008565		
17392	NP_417788.1	16131208	7023	3459490	3459999	+	b3329	gspH	predicted general secretory pathway component, cryptic (NCBI)	COG2165	NU	Type II secretory pathway, pseudopilin PulG	TIGR01708 general secretion pathway protein H [gspH],TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Cellular processes:Pathogenesis	GO:0015628,GO:0015627,GO:0008565		
17393	NP_417789.4	90111570	7023	3459996	3460373	+	b3330	yheH	putative export protein for general secretion pathway (GSP) (VIMSS)				TIGR01707 general secretion pathway protein I [gspI],TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Protein fate:Protein and peptide secretion and trafficking	GO:0015628,GO:0015627,GO:0008565		
17394	NP_417790.1	16131210	7023	3460366	3460953	+	b3331	gspJ	predicted general secretory pathway component, cryptic (NCBI)	COG4795	U	Type II secretory pathway, component PulJ	TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Protein fate:Protein and peptide secretion and trafficking	GO:0015628,GO:0015627,GO:0008565		
17395	NP_417791.1	16131211	7023	3460946	3461929	+	b3332	gspK	general secretory pathway component, cryptic (NCBI)	COG3156	U	Type II secretory pathway, component PulK			GO:0009306,GO:0016021		
17396	NP_417792.2	90111571	7023	3461944	3463107	+	b3333	yheK	putative general protein secretion protein (VIMSS)	COG3297	U	Type II secretory pathway, component PulL	TIGR01709 general secretion pathway protein L [gspL]	Protein fate:Protein and peptide secretion and trafficking	GO:0015031,GO:0009276,GO:0016021,GO:0008565		
17397	NP_417793.2	90111572	7023	3463104	3463565	+	b3334	pshM	putative general secretion (VIMSS)						GO:0006858		
17398	NP_417794.1	16131214	7023	3463565	3464242	+	b3335	gspO	bifunctional prepilin leader peptidase/ methylase (NCBI)	COG1989	NOU	Type II secretory pathway, prepilin signal peptidase PulO and related peptidases			GO:0009367,GO:0008978	2.1.1.-,3.4.23.43	,Prepilin peptidase.
17399	NP_417795.1	16131215	7023	3464747	3464271	-	b3336	bfr	bacterioferritin, iron storage and detoxification protein (NCBI)	COG2193	P	Bacterioferritin (cytochrome b1)	TIGR00754 bacterioferritin [bfr]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006826,GO:0006879,GO:0008199,GO:0016491		
17400	NP_417796.1	16131216	7023	3465013	3464819	-	b3337	bfd	bacterioferritin-associated ferredoxin (NCBI)	COG2906	P	Bacterioferritin-associated ferredoxin					
17401	NP_417797.1	16131217	7023	3467875	3465182	-	b3338	chiA	periplasmic endochitinase (NCBI)						GO:0005975,GO:0005576,GO:0043169,GO:0008843,GO:0030246	3.2.1.14	Chitinase.
17402	NP_417798.1	16131218	7023	3469351	3468167	-	b3339	tufA	protein chain elongation factor EF-Tu (duplicate of tufB) (NCBI)	COG50	J	GTPases - translation elongation factors	TIGR00231 small GTP-binding protein domain,TIGR00485 translation elongation factor Tu [tuf]	Protein synthesis:Translation factors	GO:0006414,GO:0005622,GO:0003746,GO:0003924,GO:0008547,GO:0005525	3.6.5.3	Protein-synthesizing GTPase.
17403	NP_417799.1	16131219	7023	3471536	3469422	-	b3340	fusA	elongation factor EF-2 (NCBI)	COG480	J	Translation elongation factors (GTPases)	TIGR00231 small GTP-binding protein domain,TIGR00484 translation elongation factor G [fusA]	Protein synthesis:Translation factors	GO:0006414,GO:0005622,GO:0003746,GO:0003924,GO:0008547,GO:0005525	3.6.5.3	Protein-synthesizing GTPase.
17404	NP_417800.1	16131220	7023	3472103	3471564	-	b3341	rpsG	30S ribosomal protein S7 (NCBI)	COG49	J	Ribosomal protein S7	TIGR01029 ribosomal protein S7 [rpsG]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
17405	NP_417801.1	16131221	7023	3472574	3472200	-	b3342	rpsL	30S ribosomal protein S12 (NCBI)	COG48	J	Ribosomal protein S12	TIGR00981 ribosomal protein S12 [rpsL]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
17406	NP_417802.1	16131222	7023	3472987	3472700	-	b3343	yheL	predicted intracellular sulfur oxidation protein (NCBI)	COG2168	P	Uncharacterized conserved protein involved in oxidation of intracellular sulfur	TIGR03011 sulfur relay protein TusB/DsrH [dsrH]	Protein synthesis:tRNA and rRNA base modification		2.8.-.-	
17407	NP_417803.1	16131223	7023	3473354	3472995	-	b3344	yheM	hypothetical protein (NCBI)	COG2923	P	Uncharacterized protein involved in the oxidation of intracellular sulfur	TIGR03010 sulfur relay protein TusC/DsrF [tusC]	Protein synthesis:tRNA and rRNA base modification			
17408	NP_417804.1	16131224	7023	3473740	3473354	-	b3345	yheN	hypothetical protein (NCBI)	COG1553	P	Uncharacterized conserved protein involved in intracellular sulfur reduction	TIGR03012 sulfur relay protein TusD/DsrE [tusD]	Protein synthesis:tRNA and rRNA base modification		2.8.1.-	
17409	NP_417805.4	90111573	7023	3474462	3473740	-	b3346	yheO	orf, hypothetical protein (VIMSS)	COG2964	S	Uncharacterized protein conserved in bacteria					
17410	NP_417806.1	16131226	7023	3475441	3474629	-	b3347	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase) (NCBI)	COG545	O	FKBP-type peptidyl-prolyl cis-trans isomerases 1			GO:0006457,GO:0003755,GO:0042027,GO:0004600,GO:0030051	5.2.1.8	Peptidylprolyl isomerase.
17411	NP_417807.1	16131227	7023	3475662	3475880	+	b3348	slyX	hypothetical protein (NCBI)	COG2900	S	Uncharacterized protein conserved in bacteria					
17412	NP_417808.1	16131228	7023	3476519	3475929	-	b3349	slyD	FKBP-type peptidyl prolyl cis-trans isomerase (rotamase) (NCBI)	COG1047	O	FKBP-type peptidyl-prolyl cis-trans isomerases 2			GO:0006457,GO:0003755,GO:0042027,GO:0004600,GO:0030051	5.2.1.8	Peptidylprolyl isomerase.
1936994	YP_588468.1	94541125	7023	3476814	3476614	-	b4551	yheV	hypothetical protein (NCBI)	COG3529	R	Predicted nucleic-acid-binding protein containing a Zn-ribbon domain	TIGR02443 conserved hypothetical protein				
17413	NP_417809.1	16131229	7023	3478629	3476824	-	b3350	kefB	glutathione-regulated potassium-efflux system protein (NCBI)	COG475	P	Kef-type K+ transport systems, membrane components	TIGR00932 transporter, monovalent cation:proton antiporter-2 (CPA2) family	Transport and binding proteins:Cations and iron carrying compounds	GO:0006813,GO:0006885,GO:0016021,GO:0015299		
17414	NP_417810.1	16131230	7023	3479183	3478629	-	b3351	kefG	glutathione-regulated potassium-efflux system ancillary protein (NCBI)	COG2249	R	Putative NADPH-quinone reductase (modulator of drug activity B)			GO:0006118,GO:0050662,GO:0016491	1.6.99.-	
17415	NP_417811.1	16131231	7023	3479311	3481224	+	b3352	yheS	fused predicted transporter subunits of ABC superfamily: ATP-binding components (NCBI)	COG488	R	ATPase components of ABC transporters with duplicated ATPase domains			GO:0005524,GO:0016887		
17416	NP_417812.1	16131232	7023	3481224	3482246	+	b3353	yheT	predicted hydrolase (NCBI)	COG429	R	Predicted hydrolase of the alpha/beta-hydrolase fold					
17417	NP_417813.1	16131233	7023	3482240	3482458	+	b3354	yheU	hypothetical protein (NCBI)	COG3089	S	Uncharacterized protein conserved in bacteria					
17418	NP_417814.1	16131234	7023	3482512	3483381	+	b3355	prkB	predicted phosphoribulokinase (NCBI)	COG3954	C	Phosphoribulokinase			GO:0005975,GO:0009058,GO:0005524,GO:0008974	2.7.1.19	Phosphoribulokinase.
17419	NP_417815.1	16131235	7023	3483840	3483436	-	b3356	yhfA	hypothetical protein (NCBI)	COG1765	O	Predicted redox protein, regulator of disulfide bond formation			GO:0006950		
17420	NP_417816.1	16131236	7023	3484142	3484774	+	b3357	crp	DNA-binding transcriptional dual regulator (NCBI)	COG664	T	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases			GO:0006355,GO:0005622,GO:0003700		
17421	NP_417817.2	90111574	7023	3484813	3486915	+	b3358	yhfK	orf, hypothetical protein (VIMSS)	COG1289	S	Predicted membrane protein	TIGR01667 integral membrane protein, YccS/YhfK family		GO:0004452	5.3.3.2	Isopentenyl-diphosphate Delta-isomerase.
17422	NP_417818.1	16131238	7023	3488202	3486982	-	b3359	argD	bifunctional acetylornithine aminotransferase/ succinyldiaminopimelate aminotransferase (NCBI)	COG4992	E	Ornithine/acetylornithine aminotransferase	TIGR00707 acetylornithine and succinylornithine aminotransferases [argD],TIGR03246 succinylornithine transaminase family [astC]	Energy metabolism:Amino acids and amines	GO:0006525,GO:0003992,GO:0043825,GO:0030170	2.6.1.81,2.6.1.11	Succinylornithine transaminase.,Acetylornithine transaminase.
17423	NP_417819.1	16131239	7023	3488851	3488288	-	b3360	pabA	para-aminobenzoate synthase component II (NCBI)	COG512	EH	Anthranilate/para-aminobenzoate synthases component II	TIGR00566 glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase		GO:0008152,GO:0006541,GO:0009058,GO:0016874,GO:0004049		
17424	NP_417820.1	16131240	7023	3489485	3488883	-	b3361	fic	stationary-phase protein, cell division (NCBI)	COG2184	D	Protein involved in cell division			GO:0000074		
17425	NP_417821.1	16131241	7023	3489642	3489475	-	b3362	yhfG	hypothetical protein (NCBI)								
17426	NP_417822.1	16131242	7023	3490319	3489747	-	b3363	ppiA	peptidyl-prolyl cis-trans isomerase A (rotamase A) (NCBI)	COG652	O	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family			GO:0006457,GO:0030051,GO:0042027,GO:0003755,GO:0004600	5.2.1.8	Peptidylprolyl isomerase.
17427	NP_417823.1	16131243	7023	3490590	3491771	+	b3364	tsgA	hypothetical protein (NCBI)	COG2814	G	Arabinose efflux permease			GO:0006810,GO:0016021,GO:0005215		
17428	NP_417824.1	16131244	7023	3492033	3494576	+	b3365	nirB	nitrite reductase, large subunit, NAD(P)H-binding (NCBI)	COG1251	C	NAD(P)H-nitrite reductase	TIGR02374 nitrite reductase [NAD(P)H], large subunit [nirB]	Central intermediary metabolism:Nitrogen metabolism	GO:0006118,GO:0042128,GO:0020037,GO:0050660,GO:0050661,GO:0008942,GO:0051536	1.7.1.4	Nitrite reductase (NAD(P)H).
17429	NP_417825.1	16131245	7023	3494573	3494899	+	b3366	nirD	nitrite reductase small subunit (NCBI)	COG2146	PR	Ferredoxin subunits of nitrite reductase and ring-hydroxylating dioxygenases	TIGR02378 nitrite reductase [NAD(P)H], small subunit [nirD]	Central intermediary metabolism:Nitrogen metabolism	GO:0006118,GO:0008942	1.7.1.4	Nitrite reductase (NAD(P)H).
1936996	YP_026212.2	90111575	7023	3495025	3495831	+	b3367	nirC	nitrite transporter (NCBI)	COG2116	P	Formate/nitrite family of transporters	TIGR00790 formate/nitrite transporter [fnt]	Transport and binding proteins:Anions	GO:0006810,GO:0016020,GO:0005215		
17431	NP_417827.1	16131246	7023	3495850	3497223	+	b3368	cysG	fused siroheme synthase 1,3-dimethyluroporphyriongen III dehydrogenase and siroheme ferrochelatase/uroporphyrinogen methyltransferase (NCBI)	COG7	H	Uroporphyrinogen-III methylase	TIGR01469 uroporphyrinogen-III C-methyltransferase [cobA],TIGR01470 siroheme synthase, N-terminal domain	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0006779,GO:0004851,GO:0008168	2.1.1.107,4.99.1.4,1.3.1.76	Uroporphyrinogen-III C-methyltransferase.,Sirohydrochlorin ferrochelatase.,Precorrin-2 dehydrogenase.
17432	NP_417828.1	16131247	7023	3497470	3497637	+	b3369	yhfL	conserved secreted peptide (NCBI)								
17433	NP_417829.2	90111576	7023	3497932	3499269	+	b3370	yhfM	putative amino acid/amine transport protein (VIMSS)	COG531	E	Amino acid transporters			GO:0006865,GO:0016020,GO:0015171		
17434	NP_417830.4	90111577	7023	3499290	3500312	+	b3371	yhfN	putative transport protein (VIMSS)	COG2222	M	Predicted phosphosugar isomerases			GO:0005975,GO:0005529		
1936999	YP_026213.1	49176341	7023	3500362	3501192	+	b4474	frlC	predicted isomerase (NCBI)	COG1082	G	Sugar phosphate isomerases/epimerases				5.3.1.-	
17437	NP_417833.1	16131252	7023	3501189	3501974	+	b3374	frlD	fructoselysine 6-kinase (NCBI)	COG524	G	Sugar kinases, ribokinase family					
17438	NP_417834.6	90111578	7023	3502074	3502805	+	b3375	yhfR	putative transcriptional regulator (VIMSS)	COG2188	K	Transcriptional regulators			GO:0006355,GO:0005622,GO:0003700		
